"","feed_pub_date","item_title","item_description","item_link"
"26",2021-01-21 07:08:00,"Biontech/Pfizer-Vakzin: Lizenz zum Impfen - Süddeutsche Zeitung","Biontech/Pfizer-Vakzin: Lizenz zum Impfen&nbsp;&nbsp;Süddeutsche Zeitung","https://www.sueddeutsche.de/wirtschaft/corona-impfstoff-lizenz-1.5159754"
"27",2021-01-21 07:08:00,"Corona: Lösung für Deutschlands Impf-Chaos? Biontech und Pfizer ändert Handlungsempfehlungen - Gießener Allgemeine","Corona: Lösung für Deutschlands Impf-Chaos? Biontech und Pfizer ändert Handlungsempfehlungen&nbsp;&nbsp;Gießener Allgemeine","https://www.giessener-allgemeine.de/panorama/coronavirus-impfstoff-rentnerin-tot-jens-spahn-deutschland-biontech-pfizer-impfungen-panne-covid-19-zr-90170122.html"
"28",2021-01-21 07:08:00,"Notfallzulassung erteilt: WHO lässt Impfstoff von Biontech zu - tagesschau.de","Notfallzulassung erteilt: WHO lässt Impfstoff von Biontech zu&nbsp;&nbsp;tagesschau.de","https://www.tagesschau.de/wirtschaft/who-notfallzulassung-biontech-101.html"
"29",2021-01-21 07:08:00,"Corona-Vakzin von Biontech/Pfizer: Nicht jeder sollte sich sofort impfen lassen - Frankfurter Rundschau","Corona-Vakzin von Biontech/Pfizer: Nicht jeder sollte sich sofort impfen lassen&nbsp;&nbsp;Frankfurter Rundschau","https://www.fr.de/wissen/impfstoff-corona-biontech-pfizer-vakzin-rna-diese-menschen-nicht-impfen-90154387.html"
"30",2021-01-21 07:08:00,"Kritik an Biontech und Pfizer: Im Schleswig-Holstein jetzt vorrangig Zweitimpfungen gegen Corona | shz.de - shz.de","Kritik an Biontech und Pfizer: Im Schleswig-Holstein jetzt vorrangig Zweitimpfungen gegen Corona | shz.de&nbsp;&nbsp;shz.de","https://www.shz.de/regionales/schleswig-holstein/corona/im-schleswig-holstein-jetzt-vorrangig-zweitimpfungen-gegen-corona-id30982007.html"
"31",2021-01-21 07:08:00,"BioNTech, Pfizer & Co.: Regierung will für schnellere Impfstoff-Produktion sorgen - finanzen.net","BioNTech, Pfizer & Co.: Regierung will für schnellere Impfstoff-Produktion sorgen&nbsp;&nbsp;finanzen.net","https://www.finanzen.net/nachricht/aktien/schnelleres-vorgehen-biontech-pfizer-co-regierung-will-fuer-schnellere-impfstoff-produktion-sorgen-9666788"
"32",2021-01-21 07:08:00,"Positive Ergebnisse zum Biontech/Pfizer-Impfstoff: Comirnaty neutralisiert SARS-CoV-2 mit N501Y-Mutation - DAZ.online","Positive Ergebnisse zum Biontech/Pfizer-Impfstoff: Comirnaty neutralisiert SARS-CoV-2 mit N501Y-Mutation&nbsp;&nbsp;DAZ.online","https://www.deutsche-apotheker-zeitung.de/news/artikel/2021/01/11/comirnaty-neutralisiert-sars-cov-2-mit-n501y-mutation"
"33",2021-01-21 07:08:00,"Weniger Impfstoff für Berlin und Brandenburg - Berliner Zeitung","Weniger Impfstoff für Berlin und Brandenburg&nbsp;&nbsp;Berliner Zeitung","https://www.berliner-zeitung.de/news/berlin-bekommt-weniger-impfstoff-von-biontech-pfizer-li.133725"
"34",2021-01-21 07:08:00,"Pfizer: Milliarden-Deal – so reagiert die Aktie - DER AKTIONÄR","Pfizer: Milliarden-Deal – so reagiert die Aktie&nbsp;&nbsp;DER AKTIONÄR","https://www.deraktionaer.de/artikel/pharma-biotech/pfizer-milliarden-deal-so-reagiert-die-aktie-20223039.html"
"35",2021-01-21 07:08:00,"Impfstoffe schützen auch vor Coronavirus-Mutationen | Biontech/Pfizer - SWR","Impfstoffe schützen auch vor Coronavirus-Mutationen | Biontech/Pfizer&nbsp;&nbsp;SWR","https://www.swr.de/swr2/wissen/impfstoffe-schuetzen-auch-gegen-coronavirus-mutationen-100.html"
