"","feed_pub_date","item_title","item_description","item_link"
"28",2021-01-21 07:08:00,"Corona-Vakzin von Biontech/Pfizer: Nicht jeder sollte sich sofort impfen lassen - Frankfurter Rundschau","Corona-Vakzin von Biontech/Pfizer: Nicht jeder sollte sich sofort impfen lassen&nbsp;&nbsp;Frankfurter Rundschau","https://www.fr.de/wissen/impfstoff-corona-biontech-pfizer-vakzin-rna-diese-menschen-nicht-impfen-90154387.html"
"29",2021-01-21 07:08:00,"Sechs statt fünf Dosen pro Biontech/Pfizer-Fläschchen - VIENNA.AT","Sechs statt fünf Dosen pro Biontech/Pfizer-Fläschchen&nbsp;&nbsp;VIENNA.AT","https://www.vienna.at/sechs-statt-fuenf-dosen-pro-biontech-pfizer-flaeschchen/6869624"
"30",2021-01-21 07:08:00,"Biontech/Pfizer-Impfstoff: Sechs statt fünf Dosen in einem Fläschchen - KURIER","Biontech/Pfizer-Impfstoff: Sechs statt fünf Dosen in einem Fläschchen&nbsp;&nbsp;KURIER","https://kurier.at/wissen/gesundheit/biontechpfizer-impfstoff-sechs-statt-fuenf-dosen-in-einem-flaeschchen/401150049"
"31",2021-01-21 07:08:00,"Kritik an Biontech und Pfizer: Im Schleswig-Holstein jetzt vorrangig Zweitimpfungen gegen Corona | shz.de - shz.de","Kritik an Biontech und Pfizer: Im Schleswig-Holstein jetzt vorrangig Zweitimpfungen gegen Corona | shz.de&nbsp;&nbsp;shz.de","https://www.shz.de/regionales/schleswig-holstein/corona/im-schleswig-holstein-jetzt-vorrangig-zweitimpfungen-gegen-corona-id30982007.html"
"32",2021-01-21 07:08:00,"Weniger Impfstoff für Berlin und Brandenburg - Berliner Zeitung","Weniger Impfstoff für Berlin und Brandenburg&nbsp;&nbsp;Berliner Zeitung","https://www.berliner-zeitung.de/news/berlin-bekommt-weniger-impfstoff-von-biontech-pfizer-li.133725"
"33",2021-01-21 07:08:00,"Coronavirus: Pfizer/Biontech halbierte letzte Impfstoff-Lieferung - Nau.ch","Coronavirus: Pfizer/Biontech halbierte letzte Impfstoff-Lieferung&nbsp;&nbsp;Nau.ch","https://www.nau.ch/politik/bundeshaus/coronavirus-bag-kantone-und-seco-zur-aktuellen-lage-65854496"
"34",2021-01-21 07:08:00,"Covid-19-Impfstoff Comirnaty: Neue Stellungnahme zu allergischen Reaktione | PZ – Pharmazeutische Zeitung - Pharmazeutische Zeitung online","Covid-19-Impfstoff Comirnaty: Neue Stellungnahme zu allergischen Reaktione | PZ – Pharmazeutische Zeitung&nbsp;&nbsp;Pharmazeutische Zeitung online","https://www.pharmazeutische-zeitung.de/neue-stellungnahme-zu-allergischen-reaktionen-122713/"
"35",2021-01-21 07:08:00,"Nach Biontech/Pfizer-Vakzin: Briten lassen auch AstraZeneca-Impfstoff zu - ORF.at","Nach Biontech/Pfizer-Vakzin: Briten lassen auch AstraZeneca-Impfstoff zu&nbsp;&nbsp;ORF.at","https://orf.at/stories/3195490/"
"36",2021-01-21 07:08:00,"Corona-Impfstoff: Klarheit über Produktionsmenge Ende Januar - ZDFheute","Corona-Impfstoff: Klarheit über Produktionsmenge Ende Januar&nbsp;&nbsp;ZDFheute","https://www.zdf.de/nachrichten/politik/corona-biontech-impfstoff-produktionsmengen-100.html"
"37",2021-01-21 07:08:00,"Keine neuen Impftermine am Dienstag in S-H – Lieferengpässe bei Biontech/Pfizer–Impfstoff - Sat.1 Regional","Keine neuen Impftermine am Dienstag in S-H – Lieferengpässe bei Biontech/Pfizer–Impfstoff&nbsp;&nbsp;Sat.1 Regional","https://www.sat1regional.de/keine-neuen-impftermine-am-dienstag-in-s-h-lieferengpaesse-bei-biontech-pfizer-impfstoff/"
